Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
2234,2016-11-07,62.367469787597656,62.58253095026597,62.20617756177206,62.475002799715575,7660803
2235,2016-11-08,63.4427604675293,63.65782159537766,62.33161535828505,62.45706808799382,3265787
2236,2016-11-09,64.5897445678711,64.98402245939857,59.84049985915451,60.933720281440095,13247214
2237,2016-11-10,67.54682159423828,68.1023916732287,64.93025366284444,66.3102238551095,18046820
2238,2016-11-11,65.62918090820312,67.56472058524272,65.05568641015606,66.6686369512832,8770575
2239,2016-11-15,66.29231262207031,66.88372710557215,65.43207293137975,65.43207293137975,11489252
2240,2016-11-16,67.56474304199219,68.28161018742766,65.71881111480916,66.8658004921325,10203154
2241,2016-11-17,69.14186096191406,70.39637858092837,66.02348665002317,67.36761267039564,9392264
2242,2016-11-18,68.80133819580078,70.0020915910507,68.60420168293022,69.44652151909457,12168642
2243,2016-11-21,66.32816314697266,69.4106934494663,66.05933791468951,69.4106934494663,12187225
2244,2016-11-22,65.86217498779297,66.91955583412886,64.78687440978325,66.6328109579526,11976002
2245,2016-11-23,65.10946655273438,67.2242283409581,64.37467973585397,66.02347500228008,13625626
2246,2016-11-24,66.32816314697266,66.99126635891793,64.62560334251269,65.21701788122213,18404432
2247,2016-11-25,67.6185073852539,68.17407744069381,66.31022104423182,66.70449891981795,14716858
2248,2016-11-28,68.2815933227539,69.82286022170697,67.00915639850807,67.02707612809142,10318399
2249,2016-11-29,67.9052734375,68.6579850960482,67.56475951576678,68.33539577426116,12406804
2250,2016-11-30,68.78340911865234,69.07015398234168,67.24214210701665,68.38913128490528,7446808
2251,2016-12-01,66.05933380126953,68.99849143584184,65.77258398774921,68.99849143584184,11056167
2252,2016-12-02,65.8801040649414,66.63281549309217,65.41413753248324,66.31022140848029,9676372
2253,2016-12-05,66.34608459472656,66.68659850902309,64.8227415725209,65.84427845384292,12282830
2254,2016-12-06,65.5575180053711,66.88372424881705,65.41414553997426,66.45360685262654,4550359
2255,2016-12-07,65.39622497558594,66.4894454796361,65.2349279155807,66.20270055247869,4265108
2256,2016-12-08,66.5431900024414,66.65071809529752,65.07361185120664,65.9338511787503,5413273
2257,2016-12-09,66.11309051513672,66.66866062081101,65.86218506392257,66.66866062081101,3451184
2258,2016-12-12,66.2206039428711,66.47150933838077,65.73671774385416,66.04138719224004,3689403
2259,2016-12-13,66.39982604980469,66.86579255597304,65.3962141099382,66.48943443234869,4417447
2260,2016-12-14,65.21700286865234,66.45360059712431,65.03778608838489,66.3102232836573,7312670
2261,2016-12-15,65.71881103515625,66.57905063632288,64.69727438183554,64.87649116797719,5253972
2262,2016-12-16,65.8801040649414,66.75826334647881,65.12739263679065,65.7904956773417,26025533
2263,2016-12-19,65.98763275146484,66.31022197727766,65.53959080962309,66.00555248451202,3627943
2264,2016-12-20,65.21700286865234,66.11308676998962,65.14531421191884,65.95178972312239,5757036
2265,2016-12-21,65.6829833984375,65.84428049158399,65.14533290337282,65.25286591932638,5279390
2266,2016-12-22,65.14530944824219,65.75464840122083,64.9123286232442,65.59335136614827,2653684
2267,2016-12-23,65.34246063232422,65.48583309529488,64.15962687429119,65.09155517595055,4805945
2268,2016-12-26,64.08793640136719,65.36037356241206,63.89079503143615,65.36037356241206,5932940
2269,2016-12-27,64.89440155029297,65.12738234893612,63.28145082828822,64.05208186759963,4555998
2270,2016-12-28,64.51805877685547,65.5933595133914,64.19546952820801,64.89441695158298,3739977
2271,2016-12-29,64.5359878540039,65.03779392691857,64.15962965314274,64.23131831851636,14737238
2272,2016-12-30,65.7725601196289,66.34605467698772,64.60765127500476,64.66141532628973,4872601
2273,2017-01-02,65.82634735107422,66.38192237416727,65.44999399798462,65.77258328085671,1811713
2274,2017-01-03,67.4034423828125,67.56473455333126,66.13100044259103,66.27437774291774,7819727
2275,2017-01-04,66.93749237060547,67.69020393649532,66.68659175635356,67.40345898833112,7829503
2276,2017-01-05,68.40707397460938,68.55044645457278,66.70451422882172,67.04502812260615,6362320
2277,2017-01-06,67.67227935791016,69.12393345416214,67.4751379662829,68.51459926752347,6298387
2278,2017-01-09,66.86577606201172,67.81562371036351,66.34604562683344,67.81562371036351,2956484
2279,2017-01-10,66.86577606201172,67.4930345850922,66.32812589937132,66.88369578947386,4626997
2280,2017-01-11,68.03072357177734,68.60421837819102,66.63283332347163,67.13463945599581,21835704
2281,2017-01-12,70.96986389160156,71.59712261775984,68.10239056759745,68.10239056759745,26857806
2282,2017-01-13,70.66519927978516,71.65089163188274,70.2709213666328,71.65089163188274,23933005
2283,2017-01-16,71.47166442871094,72.06307878149984,70.52181654555714,70.61142492814837,8473484
2284,2017-01-17,70.8802490234375,71.91970527374788,69.93039629282195,71.47166336744462,10193606
2285,2017-01-18,71.13114929199219,71.5612714649642,70.62934333123538,70.96985712330203,21229809
2286,2017-01-19,72.3319091796875,73.01293196450158,70.70103844277226,71.29245283849063,8756982
2287,2017-01-20,71.47166442871094,72.61864880893907,70.77271709987303,72.61864880893907,12987134
2288,2017-01-23,71.7584228515625,72.47529004758883,71.34622518616072,71.63297011994453,7334154
2289,2017-01-24,72.88748931884766,73.37137565913977,71.90179690259468,72.04517423421228,7122776
2290,2017-01-25,72.7978744506836,73.13838829067694,72.36775707873916,72.99501583336213,10336365
2291,2017-01-27,73.3176040649414,74.17784365851385,72.6007369267033,72.94125076199298,11095330
2292,2017-01-30,73.72980499267578,73.99863018153097,72.58282043716697,73.22799894579276,5832917
2293,2017-01-31,74.26744842529297,75.00224012305668,73.28175615833393,73.65811430447619,7593736
2294,2017-02-01,73.7656478881836,74.76926482398807,73.38929457573602,74.76926482398807,7325455
2295,2017-02-02,73.10252380371094,73.8373153448839,72.85162328798481,73.80147102504726,7773806
2296,2017-02-03,72.29606628417969,73.76564486678002,72.08100517377562,72.83371662940665,4479429
2297,2017-02-06,72.08098602294922,73.19213074685058,71.59710473005794,72.49318840069371,6337200
2298,2017-02-07,71.65089416503906,72.9770955505353,71.39998870373522,72.2781529567319,6562928
2299,2017-02-08,72.08098602294922,72.65448054446911,71.07737425646317,72.04514656537583,9024346
2300,2017-02-09,72.45735931396484,73.69395212246694,71.97347305778312,72.54696769986641,12790725
2301,2017-02-10,71.65089416503906,73.76565140471872,71.41791330043793,73.55059027525354,16817238
2302,2017-02-13,72.77995300292969,73.10254223968394,71.50751578956765,72.29606671701512,9508762
2303,2017-02-14,71.99139404296875,73.10253901979513,71.72256888058654,73.08461928692945,9403263
2304,2017-02-15,72.2064437866211,72.61864133178577,71.59710976468017,72.18852405657431,7302351
2305,2017-02-16,72.45861053466797,72.92689677103932,71.72015314861244,72.04435657390572,6272531
2306,2017-02-17,72.96292877197266,73.215085936511,71.8822635853567,72.76480877542102,4966775
2307,2017-02-20,74.36778259277344,74.70999514376831,72.69275275467163,73.44921926131029,9917513
2308,2017-02-21,74.25972747802734,74.85409234953984,73.68337173851043,74.36779204164058,7428835
2309,2017-02-22,72.62071228027344,75.25033369149364,72.36856001507893,75.16027826410567,26345564
2310,2017-02-23,71.73815155029297,72.76478410669299,71.52201760907955,72.76478410669299,13404307
2311,2017-02-27,69.43275451660156,72.0443619280495,69.12656508430236,72.0443619280495,14798634
2312,2017-02-28,69.21661376953125,70.18920936548824,69.00047978626775,69.12655835032305,10051421
2313,2017-03-01,69.39672088623047,70.13517332980709,69.10854062872772,69.70291027228136,10348326
2314,2017-03-02,68.3520736694336,69.88302058845882,68.08190742827954,69.88302058845882,10629352
2315,2017-03-03,68.74833679199219,68.89242451518417,67.72170382479149,68.08192557568154,8454072
2316,2017-03-06,69.82898712158203,70.67550903242838,68.83837751833651,69.10854377376711,14858083
2317,2017-03-07,70.0811538696289,70.58546330517606,69.72093214626382,70.0811538696289,11746802
2318,2017-03-08,70.4593734741211,71.17981680581332,69.93705499013565,70.35130892869488,7938282
2319,2017-03-09,70.04512786865234,70.53142815256231,69.3426984681776,70.53142815256231,9777769
2320,2017-03-10,69.36071014404297,70.49540759091713,68.46015583925082,70.2432553170672,16388459
2321,2017-03-14,69.75695037841797,71.57606799884945,69.37871466405554,71.48601257435642,11886293
2322,2017-03-15,69.50479125976562,69.9010360934352,69.3426944317776,69.88302696337631,7772586
2323,2017-03-16,70.27925872802734,70.4053372812172,69.43274176907852,69.93705109601918,5161993
2324,2017-03-17,69.88301849365234,70.96368342587468,69.55881510533065,70.89163714273236,9522200
2325,2017-03-20,69.73892974853516,70.04511913993878,69.43274524295056,69.88302232271498,9378518
2326,2017-03-21,69.61286926269531,70.08115556003742,69.48679067931246,69.88303556173574,8126819
2327,2017-03-22,69.1986083984375,70.45938442484744,68.96446525641103,69.00048840575813,8203222
2328,2017-03-23,69.54082489013672,69.70292662838358,69.01850140984796,69.52281575736265,5875356
2329,2017-03-24,69.79296112060547,70.29727043096827,69.6128503036317,69.82897937534534,6164329
2330,2017-03-27,70.18921661376953,70.6394937563096,69.75695348842287,69.88303206549803,7104197
2331,2017-03-28,70.85562896728516,70.96369841482506,70.1171763952848,70.1171763952848,6020578
2332,2017-03-29,70.90965270996094,71.12578669319643,70.5134127741516,71.07175441884235,6451066
2333,2017-03-30,70.40536499023438,71.23387803311293,69.97310177665575,71.07177627438301,13016042
2334,2017-03-31,71.07173919677734,72.00831633298995,70.4773745345445,70.4773745345445,8522874
2335,2017-04-03,70.6755142211914,71.8282256166512,70.60347281261235,71.8282256166512,9945512
2336,2017-04-05,70.2432632446289,71.28790537892077,69.95508290307988,70.909669596729,7061975
2337,2017-04-06,71.03573608398438,71.30590235986749,69.55882613199283,70.7475606773702,7466431
2338,2017-04-07,70.2432632446289,70.69354044784268,70.0631523633434,70.62149414100033,9205565
2339,2017-04-10,70.35131072998047,70.47738929341855,70.00909818433698,70.26125531121315,5763232
2340,2017-04-11,71.73815155029297,72.62069155533855,70.06312205607095,70.36930651315353,10668096
2341,2017-04-12,71.1798324584961,72.58470117288648,70.60348157505605,72.04436855529637,6620702
2342,2017-04-13,72.04435729980469,72.42258811869871,70.89164594137252,71.25186763015515,5910355
2343,2017-04-17,72.87287139892578,73.17906083747619,71.68414167963572,72.02634938145812,11138596
2344,2017-04-18,72.89087677001953,73.5933110407003,72.63872451102554,72.9449139337792,7675098
2345,2017-04-19,76.07884216308594,76.90735503192616,72.7467913280977,73.07098989163532,29099215
2346,2017-04-20,75.25030517578125,76.51108068144835,74.00753879443943,76.36699302939282,11822555
2347,2017-04-21,74.06159210205078,75.80866820502703,73.41319504061302,75.4304374001582,7938078
2348,2017-04-24,73.79141998291016,74.54788641836734,73.52125374780536,74.38578960879573,7520828
2349,2017-04-25,75.14227294921875,75.61055924109122,73.77342745191021,74.20569547965393,6293621
2350,2017-04-26,74.0976333618164,75.10625723108245,73.57531473624718,75.10625723108245,5977354
2351,2017-04-27,74.8360824584961,75.70061361609275,73.89950500200811,74.20569444356647,13646716
2352,2017-04-28,74.9261245727539,75.17827680241945,74.18766724073163,74.56590291395834,5477289
2353,2017-05-02,74.20568084716797,75.23231354625453,73.66534836194545,75.23231354625453,5123042
2354,2017-05-03,76.0248031616211,77.01541278173409,74.31375018142592,74.52988416661442,10859280
2355,2017-05-04,75.88072967529297,76.63719632219006,75.2863647690953,76.00680826407917,12952295
2356,2017-05-05,75.2863540649414,76.3670191537691,74.76403065101357,76.3670191537691,4993008
2357,2017-05-08,75.64657592773438,75.8266867762688,74.45784139591552,75.32237737753631,6855459
2358,2017-05-09,75.05221557617188,76.18691301237747,74.83608156788992,75.66458956618105,4729357
2359,2017-05-10,75.82667541503906,75.98877222294114,75.28634295039465,75.53849516907081,4623710
2360,2017-05-11,74.99818420410156,76.1869188985842,74.27774071138002,76.00680802540381,4946190
2361,2017-05-12,74.29573059082031,75.50247402621083,74.06158262310655,74.92611844213283,5386419
2362,2017-05-15,74.45783233642578,75.28634507036837,74.33175866644699,75.25032192788062,5353854
2363,2017-05-16,74.7099838256836,74.90810376572826,74.29572993279662,74.47584074586213,4077710
2364,2017-05-17,75.21431732177734,75.53851591242723,74.25973068260042,74.78205416285084,3694898
2365,2017-05-18,75.01618194580078,75.43043588706628,74.6019280045353,74.92612652875094,5797418
2366,2017-05-19,74.11563873291016,76.27696906164788,73.52126898385144,75.53851160117061,17793954
2367,2017-05-22,72.94490051269531,74.81805008017199,71.7561661876284,74.56589786757134,7423973
2368,2017-05-23,72.54865264892578,73.30511902615855,71.08975216015865,73.10699420417322,6465473
2369,2017-05-24,72.00834655761719,73.44923356094887,71.50403708361515,72.90890093469949,6650433
2370,2017-05-25,71.66612243652344,72.38656582254744,70.4773928039116,72.29651039929443,9992276
2371,2017-05-26,72.83684539794922,73.44922425107268,71.43198172493493,72.04436057805839,6466364
2372,2017-05-29,75.3223876953125,75.91675259972921,73.16105233101696,73.17906634982967,14504778
2373,2017-05-30,73.52125549316406,75.25032237037323,72.78280305400797,75.25032237037323,10884114
2374,2017-05-31,74.90813446044922,75.3944348321586,73.8274691392375,73.8274691392375,7781359
2375,2017-06-01,74.80005645751953,75.53850900681499,74.33177019003747,74.76403330944716,6369921
2376,2017-06-02,74.24170684814453,75.05221054633866,73.95353144696129,74.96215512274146,6713770
2377,2017-06-05,73.95354461669922,74.69200215319324,73.55729970514392,74.47586812090668,5093948
2378,2017-06-06,73.28712463378906,74.07961436225509,72.87287063810807,74.04359121353941,5324457
2379,2017-06-07,73.86347198486328,74.09761509625027,72.8368392348228,73.44921803612951,7605903
2380,2017-06-08,74.6919937133789,74.81806740596511,73.34115738568065,73.84547169930443,7487370
2381,2017-06-09,74.6379623413086,75.10625354233916,74.38581005074148,74.71000864479642,6432439
2382,2017-06-12,74.2777328491211,74.89011170744247,73.84546973073506,74.34977914509523,3684911
2383,2017-06-13,75.73661804199219,76.78125980274181,74.20567609849849,74.36777290220078,15775215
2384,2017-06-14,75.82667541503906,76.72722952277972,75.4664537719428,76.00678623658719,13639132
2385,2017-06-15,75.77265930175781,76.45707959240701,75.41243758185615,75.64658072262827,5595511
2386,2017-06-16,75.6285629272461,76.18690949669428,74.78204583641931,75.64657694383318,6127735
2387,2017-06-19,76.5111083984375,76.70922838105778,75.62856327043175,75.64657728710058,6393073
2388,2017-06-20,75.03418731689453,77.4476743272818,74.06158690713994,76.45706478934683,12876594
2389,2017-06-21,74.0976333618164,74.92614634933713,73.7554256179925,74.92614634933713,13855413
2390,2017-06-22,72.87287139892578,75.17828942514214,72.04436339891389,74.15165654803539,33713902
2391,2017-06-23,74.20568084716797,74.56590250398298,72.90888190547015,73.12501587672294,9034020
2392,2017-06-27,74.11563873291016,74.45784643680174,72.58469641672093,74.20569416327422,6947747
2393,2017-06-28,74.78202819824219,75.26832347246338,73.26909545274536,74.20567263396633,7103873
2394,2017-06-29,74.9261245727539,75.82667871974283,74.529879770915,74.9261245727539,7577681
2395,2017-06-30,75.84468078613281,76.02479159875972,74.85407131668488,74.89009445637396,7751039
2396,2017-07-03,76.16888427734375,76.60115221038338,75.46645499342789,75.64656581789126,8768284
2397,2017-07-04,75.89871215820312,76.72722481801297,75.55650454973643,76.72722481801297,4530105
2398,2017-07-05,75.66459655761719,76.16890603299363,75.46647654844722,76.16890603299363,6062229
2399,2017-07-06,75.59254455566406,76.00679853509061,75.28635513232462,76.00679853509061,5577232
2400,2017-07-07,75.44842529296875,75.79063774262711,74.99814832542765,75.53848068647697,7641379
2401,2017-07-10,76.13287353515625,76.36701665290398,75.64657328394524,75.64657328394524,2844699
2402,2017-07-11,76.3490219116211,76.85333630586263,75.97079100176047,76.54714681959327,13833624
2403,2017-07-12,77.08746337890625,77.44768507907273,76.34900596207325,76.34900596207325,9211263
2404,2017-07-13,77.48371124267578,78.16813152247254,77.24956810561633,78.15012239109092,9596900
2405,2017-07-14,77.51972961425781,77.89796043652153,77.26757247553574,77.89796043652153,4889330
2406,2017-07-17,78.06005859375,78.33022485042792,77.53773520984498,77.53773520984498,6302565
2407,2017-07-18,77.5917739868164,79.24879481047627,77.35763085523632,78.15012056223614,7549621
2408,2017-07-19,78.76250457763672,79.06869404375476,77.82592704602516,78.31222738799849,8521832
2409,2017-07-20,78.7804946899414,79.2487808707307,78.40225903393276,78.88855922833316,10233967
2410,2017-07-21,77.55574035644531,79.05066414194722,76.90734332804415,79.05066414194722,4948380
2411,2017-07-24,78.07806396484375,78.25817479395926,76.81728816103528,76.81728816103528,6137724
2412,2017-07-25,78.16812133789062,78.7444769826645,77.9159642164836,78.34823217151877,6113154
2413,2017-07-26,78.27621459960938,78.51036267787914,77.64582645065104,78.4743395207745,5258903
2414,2017-07-27,78.04203033447266,78.92457523286869,77.71783186279474,78.4202659562788,21380991
2415,2017-07-28,77.32160186767578,78.0960774994025,76.38502452627218,77.8439252559064,8260545
2416,2017-07-31,80.43753051757812,80.76173398573145,77.32161350623957,77.32161350623957,17403810
2417,2017-08-01,80.83377838134766,81.26604643094433,79.48294683363324,80.61764435654932,15263765
2418,2017-08-02,79.89720153808594,81.41013483861039,79.50096152273825,80.92383450016895,12014487
2419,2017-08-03,80.31144714355469,80.88779793789772,78.97862493854288,79.6090128949475,5285543
2420,2017-08-04,80.90580749511719,81.10392745902675,79.82514248655072,80.83376120688513,7975937
2421,2017-08-07,81.3921127319336,81.50017728510882,80.32945678715986,81.04990017051307,4619568
2422,2017-08-08,80.29344177246094,81.62626412097228,79.77112319812424,81.59024097099254,3229672
2423,2017-08-09,79.9332046508789,81.12193905636634,79.53695984904975,80.18536176635716,4573769
2424,2017-08-10,78.31221771240234,79.89719224693883,77.57376516696068,79.89719224693883,6813656
2425,2017-08-11,78.85254669189453,79.42890237440902,76.36701800223389,76.54712884765596,8860877
2426,2017-08-14,80.23938751220703,80.67165542192264,78.88855640161894,78.97861180899147,4990789
2427,2017-08-16,79.50096893310547,80.92384204316363,79.12273312980852,80.58163428111853,5221989
2428,2017-08-17,79.05068969726562,79.8251655331763,78.79853250147121,79.42892060513674,2837686
2429,2017-08-18,80.31144714355469,80.61763167086717,78.78050496371488,78.88856951619935,7721084
2430,2017-08-21,79.35684967041016,81.0318843061593,79.08668342410468,80.6896717731781,5203218
2431,2017-08-22,79.06867980957031,80.09531259429197,78.54635640929213,79.95122489671088,6646897
2432,2017-08-23,79.15872955322266,79.53696034296989,78.4022630879092,79.1046972812329,5312780
2433,2017-08-24,79.59100341796875,80.04128052772414,78.90657830248507,79.06868001632475,5492256
2434,2017-08-28,78.20414733886719,79.57298777012227,78.04204562835207,79.57298777012227,9753985
2435,2017-08-29,77.55574035644531,78.72646074192774,77.01540787083803,78.27618367058834,12235532
2436,2017-08-30,77.66383361816406,78.33024486541525,77.1775332547202,78.11411082768238,9313551
2437,2017-08-31,78.9786148071289,79.24878103950242,77.46568195150981,77.8979498776349,8143692
2438,2017-09-01,77.98802185058594,78.78051158817516,77.73586469249307,78.78051158817516,8803556
2439,2017-09-04,78.3842544555664,78.97861922285554,76.65518754021193,78.02403279226161,6239751
2440,2017-09-05,77.87993621826172,78.38424551218465,77.77186680010924,78.34822237280048,3937595
2441,2017-09-06,77.19551849365234,77.82590639184755,76.7272322950349,77.44767560725799,4800221
2442,2017-09-07,77.77188110351562,77.86193652562935,76.92535915848286,77.62779340529755,5008597
2443,2017-09-08,76.76327514648438,78.04206039967598,76.51111796813835,77.87996354429939,8588797
2444,2017-09-11,78.90420532226562,79.05059428213731,77.09262767277893,77.22071987411117,6205180
2445,2017-09-12,78.79442596435547,79.16040092066984,78.42845100804111,78.9042214295616,4307268
2446,2017-09-13,78.2271728515625,79.08721505855985,77.95269161297952,78.79443209242595,3679773
2447,2017-09-14,78.30036163330078,79.05060828797609,77.82459122460786,78.06247394702787,6793237
2448,2017-09-15,77.76968383789062,78.11736196829433,76.15939531761201,77.84287583744522,9054445
2449,2017-09-18,78.8127212524414,79.54467110527874,77.76969171937768,77.76969171937768,10470233
2450,2017-09-19,78.9957046508789,79.19698886451091,77.87947820442649,79.19698886451091,5530915
2451,2017-09-20,77.91608428955078,79.12380458072677,77.76969530500448,79.01400911942739,5687495
2452,2017-09-21,77.4219970703125,77.91606410855955,76.9828302304219,77.91606410855955,5113744
2453,2017-09-22,76.69007110595703,77.3488290154307,76.1594103897219,76.87305858683531,5195124
2454,2017-09-25,76.90965270996094,78.26376197713465,75.99471535750651,76.48878252060247,13057600
2455,2017-09-26,77.1292495727539,78.13568080275478,76.90966358434665,78.13568080275478,6570371
2456,2017-09-27,76.17771911621094,77.97099571768698,75.68365184747421,77.58672393303279,7885119
2457,2017-09-28,76.48878479003906,77.18413620576509,75.02488498267778,75.3908599345181,11633088
2458,2017-09-29,77.22074890136719,77.82460669023537,75.42746733632596,77.22074890136719,13782560
2459,2017-10-03,75.44575500488281,77.67820319856378,75.20787227952361,77.6416047106963,12296210
2460,2017-10-04,76.507080078125,77.09264098255885,75.04318029896682,75.04318029896682,12075908
2461,2017-10-05,75.00657653808594,76.63516691343614,74.71379858838036,76.48877793858335,17352392
2462,2017-10-06,74.93339538574219,75.3359638839312,74.49422343372277,75.02488912875846,13466622
2463,2017-10-09,73.54267883300781,74.96998006282024,73.06691341102123,74.96998006282024,21446056
2464,2017-10-10,74.93339538574219,75.39086410082356,73.56098924049806,73.57928600356001,14560236
2465,2017-10-11,74.23802185058594,75.42744023555188,73.70736124175853,75.17126079248587,11830976
2466,2017-10-12,74.0367660522461,74.73211761284408,73.74398801531663,74.31124732331273,5518551
2467,2017-10-13,75.26277160644531,75.79343729963801,73.26820603007627,74.07335295136454,11394674
2468,2017-10-16,75.29935455322266,76.34238399745735,75.07976862330185,75.64702772539943,11521216
2469,2017-10-17,74.98826599121094,75.72021569475974,74.64058789648462,75.1163581821023,4936452
2470,2017-10-18,78.15396118164062,78.41014560838153,75.39085255138262,75.4640445562711,18484486
2471,2017-10-19,77.0926513671875,77.95269359606397,76.69007788092047,77.89779833972155,559370
2472,2017-10-23,78.15396118164062,78.39184884812254,77.22072713138196,77.93437523927021,14162373
2473,2017-10-24,78.70293426513672,79.01401397883726,77.36712663273777,78.06247807498691,7050716
2474,2017-10-25,79.08721923828125,80.14854575745534,78.24547375049556,79.05062074509863,16306452
2475,2017-10-26,77.58670806884766,78.9591141103589,77.1292393883439,78.46504694264428,23524154
2476,2017-10-27,77.49520111083984,78.15395391283045,77.00113402742087,77.71478703278738,9985329
2477,2017-10-30,77.73308563232422,78.5016338954164,77.5318014280189,77.56839494600013,4118717
2478,2017-10-31,77.53182220458984,80.11194388939379,77.11094699650039,77.84289697390332,16442260
2479,2017-11-01,76.98284149169922,78.09906295737169,76.3606821726951,77.89777874679216,12417385
2480,2017-11-02,78.75782775878906,79.16039621572556,77.51350901019458,77.58670598264816,16259892
2481,2017-11-03,76.87306213378906,80.6975026461475,76.70837637171181,80.6975026461475,26293141
2482,2017-11-06,77.11093139648438,78.06246716737733,76.67176447720087,77.12923312052898,7985183
2483,2017-11-07,75.99470520019531,77.6598889735559,75.57383506708956,77.44030800939788,9702210
2484,2017-11-08,76.17771911621094,76.83647216529066,75.8117440969769,76.12282385609662,12777065
2485,2017-11-09,76.1228256225586,76.78157868692496,75.02490053937865,76.78157868692496,9492091
2486,2017-11-10,77.34880828857422,77.58669095720087,75.57382920691849,75.75681663876234,8999608
2487,2017-11-13,77.22074890136719,78.0807911891995,76.59858938322792,77.55012542585402,7885278
2488,2017-11-14,75.73854064941406,77.23903909309793,75.42746091681991,77.22074232923794,4927717
2489,2017-11-15,75.75682067871094,75.95810487893253,74.80528498960919,75.6470252354384,8653007
2490,2017-11-16,76.23258972167969,76.43387889547111,75.07976977670072,75.79342281894365,18027175
2491,2017-11-17,76.34239196777344,76.83645415686121,76.03131228156256,76.59857144288326,9193722
2492,2017-11-20,76.41558837890625,76.96455081072403,75.26276826485952,76.96455081072403,8277194
2493,2017-11-21,75.61043548583984,76.47047253314379,75.31765258637587,76.47047253314379,15596732
2494,2017-11-22,75.77513122558594,76.17770466313453,75.06147808793828,76.17770466313453,8665005
2495,2017-11-23,76.507080078125,76.78156128671716,75.59214271615113,76.0862098843876,6824919
2496,2017-11-24,77.2939224243164,77.53181010091794,76.12280562160959,76.30579308739372,7734712
2497,2017-11-27,76.90965270996094,77.53181209517109,76.12280757962068,77.5135103698103,14811199
2498,2017-11-28,76.25090026855469,76.85475793210097,75.4640501695444,76.85475793210097,21546865
2499,2017-11-29,76.39728546142578,76.76326038648453,75.95811356581423,76.34239021543749,7324543
2500,2017-11-30,75.4091567993164,76.30579741808808,75.07978033498192,76.30579741808808,19256592
2501,2017-12-01,74.27462768554688,75.88492132185276,74.000146492611,75.75682910571216,8172074
2502,2017-12-04,74.20143127441406,74.64059817873057,73.52437671259226,74.47591245105649,7124561
2503,2017-12-05,73.30479431152344,74.09163939638427,72.042178852574,73.92695366077295,17485101
2504,2017-12-06,73.28649139404297,73.50607235641036,72.70093057874163,73.0852022267367,5557173
2505,2017-12-07,74.0367660522461,74.29295055744988,72.99373622942211,73.28651923020558,11119755
2506,2017-12-08,74.32953643798828,74.58572091682146,73.15841944696655,74.2929429100294,14615599
2507,2017-12-11,74.76869201660156,75.17126541055366,74.1465326837799,74.585704561519,8231500
2508,2017-12-12,74.25633239746094,74.84189328010685,73.89035746628883,74.84189328010685,8310332
2509,2017-12-13,73.37799072265625,74.09163883257982,73.1401030554959,73.56097818117806,12105970
2510,2017-12-14,73.23158264160156,73.78054491114636,72.64602685850167,73.67075444277802,12838407
2511,2017-12-15,72.77413940429688,73.98185979581422,72.28007716088638,73.70737856554027,22654959
2512,2017-12-18,73.15841674804688,73.23160876511798,70.77957939809626,72.81073853443584,16832008
2513,2017-12-19,74.14653778076172,74.2929317259731,72.90222399343418,73.45118639641863,20133065
2514,2017-12-20,74.27462768554688,74.42101666234215,73.17670291380337,74.32952293136353,14097971
2515,2017-12-21,74.32953643798828,74.95169590723829,73.96356144757146,74.95169590723829,7881749
2516,2017-12-22,74.31123352050781,74.5125177630279,73.8720615828328,74.29293675804347,7399925
2517,2017-12-26,74.09162902832031,74.65889305298556,73.63416044255084,74.25631970473806,7946762
2518,2017-12-27,73.63417053222656,74.84189074245619,73.48778155749184,74.10994090493006,7831439
2519,2017-12-28,72.88392639160156,73.9452526990268,72.64604367915581,73.72566674759507,15796200
2520,2017-12-29,73.32308959960938,73.81715672422729,72.99371317114826,73.0303116551667,8561565
2521,2018-01-01,73.26819610595703,73.83546021216432,72.84732593932101,72.84732593932101,6388017
2522,2018-01-02,73.469482421875,73.85375408861196,72.93881682128362,73.65246987534067,4383705
2523,2018-01-03,73.79886627197266,74.09164424144002,73.41458960271228,73.74397102317914,8187397
2524,2018-01-04,73.32308959960938,74.2380268808083,73.19500235132348,73.92695217628261,4204055
2525,2018-01-05,73.6524658203125,73.94524374419737,73.41457817282244,73.67076257911077,4923559
2526,2018-01-08,73.39628601074219,74.3844202524804,73.21329855589084,73.92695161535204,11797863
2527,2018-01-09,73.56097412109375,73.70736308706098,73.30478970776191,73.5975676396964,7380366
2528,2018-01-10,73.14010620117188,73.8903577916903,72.64604401299592,73.8903577916903,8710385
2529,2018-01-11,72.40814971923828,73.30479020816827,72.20686551014082,72.86561834341639,12305664
2530,2018-01-12,71.85919189453125,72.57284497872212,71.62130918775182,72.49964800870418,9411915
2531,2018-01-15,72.93881225585938,73.28649038122303,71.42001747993,72.3898499298233,9962401
2532,2018-01-16,71.80429077148438,72.93881393078182,71.12723622772202,72.86561696675534,13205546
2533,2018-01-17,72.24346923828125,72.71923465642983,70.99915548294042,71.73110533477063,13012437
2534,2018-01-18,72.09707641601562,73.12180416839193,71.63960778301686,72.68263229517217,24603506
2535,2018-01-19,71.7677001953125,72.46305653860715,71.10894730191544,72.09708160586374,8082214
